Attacker Hash,First Attacks,Second Attacks,Both Attacks,Attacks,Exchange Attacks,Bot Attacks,Profit,Exchange Count,Neighbors,Bot Cluster ID
0xA88df4319155BE5dDF751988413f844085Da588E,20,20,20,20,0,20,734.1904798756873,1,1,22
0x3Dc7623882a20c9A148374cF168784589E13670F,9,9,9,9,0,9,411.7470192876449,1,1,22
0xb0538eFb71D17bf361c143CaaEEB35a0e14E060c,30,30,30,30,0,30,1362.2962808113723,1,1,22
0x1d9b23376E2861974946140E130933C41fFdA0e2,2,2,2,2,0,2,86.70298440202322,1,1,23
0xC80FFE73739cb29000Fe550da6b948fb89893Aeb,171,174,171,174,0,174,1650.4049171832046,1,3,22
0x70952e2d5115afaD741922b751cFD8DE6a8F4587,6,6,6,6,0,6,211.22856314797033,1,1,24
0x1ED43Fa2392Bd6520C3b9C4590a3cc71324E9f17,1,1,1,1,0,1,8.211223151764008,1,1,7
0x9A46F4d8811917A468839E885Bf632c49c5508bf,3,3,3,3,0,3,158.47302826773097,1,1,22
0x4907432788eC2564CEA01250dF877c0040FB32b8,76,2,0,78,0,78,702.6738394749257,1,2,21
0xe0deF076Ef110CB042906a9898b1FF32413D68FC,0,76,0,76,0,76,88.52133749914174,1,1,21
0xe4Ec5Ba53cAEcFE979570d5396d1d2dc5e6c3BD5,3030,3035,3009,3056,0,3056,183486.01100630153,1,5,24
0xE589ee788cfa5f2d0d377690Df641C62a6beA1Ed,9,9,9,9,0,9,26.584224699307384,1,1,13
0xE3A21Ce8fdD54E1Ad243C2489A383CbB10416972,2,2,2,2,0,2,369.7459370934136,1,1,24
0x25b2A252C07A1e930a0bc87Cf250ca6DF007eA84,3102,3113,3082,3133,0,3133,190863.08257362025,1,5,24
0xD7B4697d37f53Be7378B5f88025d02A527983142,3,3,3,3,0,3,182.6450074504706,1,1,24
0x0B977A1eCAc9Ed3683f526406cD78d44f158320D,3080,3075,3052,3103,0,3103,151771.28114874757,1,5,24
0x2de5d50fA0972aCB5F31ECD8d9a285248fD9f4Ba,76,76,76,76,0,76,548.2080261892584,1,1,25
0x97DEDF95E80b33FC5CbcB2B827c893CB2f73a160,5,5,5,5,0,5,120.48051302669056,1,1,24
0x520560B0cDD0de4a827F88E513c680Bf56d6a3C1,2,2,2,2,0,2,187.69615928842464,1,1,24
0xcbED3327E61B0C909728687A9D940EE2F5BcE5BA,2,2,2,2,0,2,132.65324647178522,1,1,24
0x90166B69bf5C8B4d79E8fe10ABca9F8c1B4b513F,2,2,2,2,0,2,-0.36762832396761325,1,1,13
0xdC18AC54733697E00744E9980708A87783B4399F,2951,2938,2915,2974,0,2974,154325.6900190867,1,5,24
0xfcC4b465b6c26c4B10E902508908a81f89db9cF0,3,3,3,3,0,3,140.88087530102894,1,1,24
0x15963Bb424D968886AA50bC630Dc3712ba237206,14,14,14,14,0,14,467.45866901707615,1,1,24
0x5bB0D1433b00e6dE3A9178E21684218dA741f700,2,2,2,2,0,2,50.02245049831261,1,1,24
0xE20C4e5eE1ae238aeCCBc641e4a45b1d22f646a1,3,3,3,3,0,3,293.61098824661485,1,1,24
0x9FD1f60e94DA526617aA1323Cee92ad0A15a38f4,2,2,2,2,0,2,216.1817192681565,1,1,24
0xFFf40343497Ad4af5d66336db73607aF9101C61E,3,3,3,3,0,3,85.05722431097517,1,1,24
0x3EFD7CA932a227918cBc39DD00114e0A1b74Cada,8,8,8,8,0,8,497.64300291391726,1,1,24
0x9adF9E0608E5Ee2cB3C3474594C437d899397f56,14,14,14,14,0,14,740.9069407239415,1,1,22
0x99F8E2dD6fB00a726327C385C546dDc835432551,6,6,6,6,0,6,317.47424310848834,1,1,22
0x476D1D63582553a7d19a62221576a6095e262BcE,26,26,26,26,0,26,1248.8013696429002,1,1,22
0x900Fee6b2D84f7C63A8ABC57076c0270faf2534C,1423,0,0,1423,0,1423,32117.0469250607,1,1,26
0x091d84a8125354FCC1bE9C6Ac284Ff9C62a9cA38,0,1423,0,1423,0,1423,32117.0469250607,1,1,26
0x102C487dd2aa57af3D4334B2252482343A8D445a,1,1,1,1,0,1,10.721333028997039,1,1,5
0xb9Ec89d39E59b9dF523B4dEF050a4f09DdF47715,2,2,2,2,0,2,214.098358023821,1,1,24
0x197Eb889ED8184356f15C89B4b43C4442A6dc9fd,1,1,1,1,0,1,137.0888204174946,1,1,24
0x5B06491fd3EA47f0ec79dD78A4E77bB1230dD2F3,4,4,4,4,0,4,275.12605890117356,1,1,24
0x86254Cb5A96C161E503d3255d67Fdddec056FEfe,11898,0,0,11898,0,11898,374738.3566981591,1,2,20
0x90dB3402079A5C2619cCf9340351feAc2899A39A,0,4446,0,4446,0,4446,140843.58720015173,1,2,20
0x55d7fa0a54e0ff92dBC58ab1584AA92Dab936F5B,35,35,35,35,0,35,1380.1843804333234,1,1,22
0x8F17cd19e63dC904F2e156949A442b30eA726072,5,5,5,5,0,5,162.26975004933666,1,1,24
0x7944Aa89FCB679cB3a770Bf98c7A4C71622D84e6,3,3,3,3,0,3,135.88572387989933,1,1,24
0xC95090c448fD936274d337D71aBacdCc07c28821,1,1,1,1,0,1,1.5008328066734784,1,1,13
0xb27179Fb6d0412F0EC9873Baf26DAe3457c5494a,0,7469,0,7469,0,7469,234264.0958433627,1,2,20
0x30b8235f492265A734347C0bF36E2FFcAD887be2,3444,0,0,3444,0,3444,360265.71448536956,1,2,20
0xD11B92824332F966FD7cE0ED79Cb70136C5858F7,0,2295,0,2295,0,2295,223948.51520915361,2,2,20
0x3D59Ff13CD36edBD62DD0821aCEF6a3d35E052D0,5,5,5,5,0,5,87.9480707277441,1,1,24
0x2d4b79fF475b3aaF6Afa6896502fF080Ce40e0Ce,8,8,8,8,0,8,31.44823590900939,1,1,13
0x0D09a37e9F6Bca5d6DC6F878985da71FeCb4F489,10,10,10,10,0,10,341.3813315911724,1,1,24
0x68A49b584F1cB9d78e55BcfA9Ae79bbA9AcF30d5,0,1638,0,1638,0,1638,179255.01559555467,2,2,20
0x4F69c5B694D5A14a0a595703175c478Ec6B2a2Fe,7175,0,0,7175,0,7175,597750.5867675438,1,2,20
0x8517a89b9c47A5631098b37587560262494f5C43,0,4422,0,4422,0,4422,349992.813384489,1,1,20
0x6dCF3C35be0329F7C29Aa539Af3723C5CDcb8185,200,199,199,200,0,200,21585.132970183637,1,2,24
0x4a86163360c70CCCE8B7BE89e089C8A630928619,3,3,3,3,0,3,132.28788928866427,1,1,24
0x859ea20D2914426c59aBE47394477564C556F248,3,0,0,3,3,0,-0.11539725048444946,1,1,
0x23a6E2f44d945da01177D0A1369C7DD6946E3A89,0,3,0,3,3,0,-0.11539725048444946,1,1,
0xC9f9Fe76d71d784A2625B1b8f98766E5D152728a,8,8,8,8,0,8,-6.013587982837681,1,1,9
0xf3AC79663aEb55fe462Fbf7Dc4Ef80A154f25020,377,376,373,380,0,380,37045.442271622385,1,5,24
0x7E5D686F37394239b0C4E289Ef4b8aeC9572A7A3,2,2,2,2,0,2,138.55961704306034,1,1,24
0x65FDa2F379d38bdcBea0873e59C2FEE43B3AEE3C,2,2,2,2,0,2,102.06872542598941,1,1,24
0x9a888310E9A051cbd23c3525DC36ecEf333C8161,3,3,3,3,0,3,80.49524792205719,1,1,24
0x74b892425a206eb23905a5F5C322e4386460312d,0,2753,0,2753,0,2753,247757.77338305625,1,1,20
0xB9Ab5Fecc1DbfC4BEA72bE9062D1bdD1628164eC,294,294,294,294,0,294,14021.013897290411,1,1,27
0x0Fd0Be97F4CA32b96BEE73008CD03e6D86143931,5,5,5,5,0,5,233.06700977490246,1,1,24
0x17ab75b3BD6B9872Fe8d021d6d72bab32f91aAEf,10691,0,0,10691,0,10691,245437.88670901602,1,2,20
0x2c02dF9D6f6d80b642AC99cd409dd03675B6bf9b,0,3791,0,3791,0,3791,92833.84664815612,1,1,20
0x9fF7652b3d9f0E372fB2Cea06e58f5968D9C8d57,6,6,6,6,0,6,175.14269247913802,1,1,24
0xDeAd1241f2Ee2A7950ad967993EfB72D62bf6822,59,59,59,59,59,0,1405.4855715273193,1,1,
0xBaF70A973922F47517dD0c9E6fc603C5Ce26c4eC,299,299,296,302,0,302,50060.19093826822,1,5,24
0xCf7A58C0509837a6899550E37A70f0937C08DA54,2,2,2,2,0,2,30.721804295268345,1,1,24
0x22a7dA6Be74C9E39317fbC375485231e53634A3f,66,66,66,66,0,66,942.8572136173403,1,1,28
0x8F7F895907db1570202ba6aec1a7f597a6D9B9F4,3,3,3,3,0,3,5.550979131108479,1,1,13
0x58275e42f0DDB2Ea342a1C57f4966928A66a4289,0,6900,0,6900,0,6900,152604.04006085932,1,1,20
0xbA0AA71c2B76aFA0740a690c1224Bd097b44592A,13,13,13,13,0,13,61.0103663241046,1,1,13
0x0dc3a75f052eA603025063A4cA5Ad71F38f2B6A1,10,10,10,10,0,10,585.7799400215999,1,1,24
0xA2ECc582463843Ea6a9ac8A1c3387CD1cE8e40b5,1,1,1,1,0,1,26.62048750060201,1,1,24
0x66AfDfb5cC02054302b2c2ee5d73b31A97F17014,3,3,3,3,0,3,135.8822013427709,1,1,24
0x6aBb69ddbD56F8d57A9a202fFcDC8E74E1870612,460,460,458,462,0,462,71787.52171760202,1,3,24
0xA9A7d16aCEfC3aBEbbb134788Ca8420CF19bdE92,2,2,2,2,0,2,101.72724886202056,1,1,24
0xdC73A0E922389820D4353d1374B122D4765a5a05,3,3,3,3,0,3,92.47861056619612,1,1,24
0x3b48D11B55ae292382C33bF9f4C122744973e9b5,101,101,101,101,0,101,5451.266659517407,1,1,29
0x7a1d5eb5B2fA25b47ed717b6F677C0293da08046,5,5,5,5,0,5,300.1074084053167,1,1,24
0xA8790BD05Cf215983e59155e2F4ebf37C4fD6225,2,2,2,2,0,2,50.51019306732895,1,1,24
0xDc2dC024e96601cf417b0d00AdA03627aEFe5276,17,17,17,17,0,17,49.94534298210528,1,1,14
0xF4d85eF2f80AfB1bFf0220060fb8e11D12BE282e,2,2,2,2,0,2,108.82480162576317,1,1,24
0x8F140302976F5298ee6C188c7C7608A7e265A80D,2,2,2,2,0,2,246.90445637128596,1,1,24
0xd5606A8160569A393d25743A1f5054aEa2878e68,6,6,6,6,0,6,340.689744579547,1,1,24
0xa21caEbD27a296678176aC886735bfd18F875B8f,11621,928,928,11621,0,11621,1923285.0410890544,2,2,30
0x464587Ee0CC5185686b29Af7856b1D13647E93bE,0,10693,0,10693,0,10693,1759787.5867203418,2,1,30
0x23687Fe7220AE7644E1aa70d82247f468317EA6A,12,12,12,12,0,12,640.6927373351131,1,1,25
0xe915003955e00b114E0344e1ffD4718FeE4B6823,3,3,3,3,0,3,13.037460013449763,1,1,11
0x398CEd514898af86B9dA0370767A59aA96f2C05d,1,1,1,1,0,1,51.04204571842589,1,1,13
0x63D8aE5EBb07C87C7A1762a0b6FC9Ac31547c22e,3,3,3,3,0,3,170.5356270444248,1,1,24
0xfAE8A422969C6873363dae801B4EE1cAc2f2a687,444,445,442,447,0,447,49662.63275597909,1,3,24
0xb7A587d2b7234A5a0967F3b9C4c4a8eAaEB17233,2,2,2,2,0,2,68.40914259883314,1,1,14
0x816D20c829EA50A517dB6d941bDE04D4C6E6a47E,1,1,1,1,0,1,20.951034292843616,1,1,24
0x2c0074577Fdc28AEEA5d038e3AD0AFb48b0d2FD5,2,2,2,2,0,2,53.736127118245946,1,1,24
0x27644f5B2539D3e8F5943D35d118a32AF48789d2,6,6,6,6,0,6,202.61583407107526,1,1,24
0x808562D6b12538e00ebcaF7f2a7F825E76DC5b62,2,2,2,2,0,2,91.78707301220192,1,1,24
0x718E46B87980d5bC75F2aBD70c04D45C492908c9,4,4,4,4,0,4,140.8238049945076,1,1,24
0xce8a622A478430890e7219f7cEE1cba7b25241E4,4,4,4,4,0,4,12.211524621169623,1,1,13
0x96F560D61c7247f8CB0a77cD2c0F9275Aee5c7b5,1301,1303,1290,1314,0,1314,73334.27733461325,1,5,24
0x7cCeB030Afd553bDB22B606550472EEDbfB9578D,43,0,0,43,0,43,1668.1743339537732,1,1,31
0x97f461a76F0122DfF68ed32DECe98f5960703401,0,43,0,43,0,43,1668.1743339537732,1,1,31
0x7b692E38D82f95A1Cd6F68399e88d98D7902e886,3,3,3,3,0,3,102.92563888731453,1,1,24
0xBeD0B2fD962B1c38a109d880FB6e30E43c641ab4,3,3,3,3,0,3,-54.83681192925473,1,1,24
0x92F1bc97731Bfc19Ce676Af404519E79cCC42BBB,2,2,2,2,0,2,90.10592737381336,1,1,24
0x6DD4794f66F81833C483894dbc3783F28873dE37,3,3,3,3,0,3,94.2405049558868,1,1,24
0xdEAd27218F7243f71Bd4B7bd39c314D5cc66840e,229,229,229,229,229,0,18733.019147990846,2,1,
0xf611c3AA3025c5CfB8264935B5569678C3C2aECe,5,5,5,5,0,5,172.62216768791387,1,1,24
0x3D31F9d09294B21A0B0954926494dfa40C5c54fa,3,3,3,3,0,3,96.12891286117511,1,1,24
0x447D7A917F3906238809E31F98a91Bb408A2D1A4,2,2,2,2,0,2,81.8000180286435,1,1,24
0x2D3A520fa6E11287a2fcB3fe2b7A543a98Ea8973,3,3,3,3,0,3,124.79548569405546,1,1,24
0xc65875C71C4D7D773034314A20EF9Ef562E9bDA6,4,4,4,4,0,4,165.4470247643576,1,1,24
0x353aF98181EF9A7da8aA2688913e3D32175e4ABc,3,3,3,3,0,3,94.84644920070835,1,1,24
0x2365c1AaF5958dDA56Ed33F7c7faef4eb54bF84b,4,4,4,4,0,4,189.31038212731679,1,1,24
0x575983614A07B6C6f96a67967482773E89FB17BF,3,3,3,3,0,3,304.70898479900876,1,1,24
0x268f09174D76C9b5122290a20eFCf85dDF15BA55,3,3,3,3,0,3,-29.25918630859872,1,1,24
0xa13D617Ef34eDC7Fe31B573d2e9942C1DAd4aAc3,3,3,3,3,0,3,97.64314958412567,1,1,24
0xd29933790017Da3bf5C23BfF6CEA88FD87c8faa4,7,7,7,7,0,7,290.7661015261862,1,1,24
0xdD07249e403979Bd79848c27aa5454C7E66BdEe7,10063,740,740,10063,8,10055,1841735.2673190325,1,2,32
0xdB9c8428e68a1E6B2244C92127D2dcD708F893f4,0,9324,0,9324,7,9317,1713406.6973914953,1,2,32
0xd79D12291073414EEAEf3eAFefe02004e2C5c447,4,4,4,4,0,4,417.3821001431185,1,1,24
0x864D5C3128f3286fC236aA751e668f47622AF4A8,456,456,456,456,0,456,14192.854375820689,1,1,33
0x4f9e2Ca4A9f9BcfdfBCd0f1d2910506074394872,146,147,146,147,0,147,15714.188288369918,1,2,24
0x9479b6B1c3be41837075296489531706321D484d,1,1,1,1,0,1,11.93780224197425,1,1,24
0xe73c1E4d7992a4A4f19f31531AE7b5DC352b74B0,1893,140,140,1893,6,1887,337563.1709478554,1,3,32
0x725277600A1b1416EAB510AabEdBf6911e0bbD84,0,1752,0,1752,6,1746,306138.01672530035,1,1,32
0xeFcE4d7d14665054EAa20FcAE38BEe694FD79539,1,1,1,1,0,1,20.550192958495145,1,1,24
0x50C0c5A2B527Fca4BB5F370a698fB43096532fa0,4,4,4,4,0,4,-20.218072402532194,1,1,24
0x3C28AFa9c4de3f245C550340B2205286723193ce,414,414,414,414,0,414,15222.556692835049,1,1,33
0x99746fbd4E138D909Ba07b4232173a677D11a5bc,36,36,36,36,0,36,213.3028709012323,1,1,9
0x6284cD4b3bfBC2cc2461E19aa698F9b7fA45160A,436,436,436,436,0,436,13732.754783497514,1,1,33
0xCff935bF5B55CE991742a3dE368653dfc01b5b81,54,54,54,54,0,54,290.74082752893975,1,1,14
0xB9D22909aAa3FeD4a14ac7Bc9B387be44BA1C144,408,408,408,408,0,408,9947.112936741072,1,1,33
0x544a0B859247Dd1dE92F42664b24B93E96eCfC60,422,422,422,422,0,422,13401.22373608936,1,1,33
0x17273a779Ab54017529298a5bB064259eC710b2b,2,2,2,2,0,2,117.50344392504724,1,1,24
0x5fb16BD627432E312c351052A9450009656BC0f7,144,144,144,144,0,144,4448.073581198057,1,1,1
0xe847A03cdDC7e5909B02392ffa1F45161E79ac44,2,2,2,2,0,2,338.03685056626006,1,1,24
0x8DB848CFE3e6e533867F300F4d357A004Fd64c20,5,5,5,5,0,5,178.41439361869283,1,1,34
0xa58435115f9637F45AEC4784E20301588D92f953,2,2,2,2,2,0,-109.67139140574733,1,1,
0xc4AC6684C9760D989E8eD032C5984430042F0b14,1,1,1,1,0,1,35.815860761709146,1,1,24
0x4839771c5DfAdCE9D80d59dCE9218E231e2eB450,436,436,436,436,0,436,14394.863862624281,1,1,33
0x8ED86bEf2BBd1F685B655c4c95E0e8C282fe9F20,449,449,449,449,0,449,15657.049074378396,1,1,33
0x182A8B996bFe937917797FBdAd475a54B3C2ff0f,4,4,4,4,0,4,295.2235703598532,1,1,24
0xDaE238a5d94a39e10594fE4a7F96EF4b83C01899,413,34,34,413,5,408,72325.84341468889,1,2,32
0x978770F230aFa5B25250649CE9Cb76e26a08cceC,450,450,450,450,0,450,12586.044097722233,1,1,33
0x44e2C3806267E79a4Cc8157f40EE478135059C1D,3,3,3,3,0,3,151.7529431961791,1,1,24
0x4BE30a8226FE443C850FfDD0Aab41C37a331701e,2,2,2,2,0,2,33.01155727495823,1,1,13
0xc588D871437f576AB6BE795819c51E368061186d,976,977,976,977,0,977,30630.770764926667,1,2,35
0x905F83de008F5aE6C7B06e668CC39a84b3e6001F,7,7,7,7,0,7,413.9840208205335,1,1,24
0xc41F471Da7aD5283dB3073a2233E4dD28BC2298a,422,422,422,422,0,422,10808.792738843487,1,1,33
0x763AF9F1A47C9074b2fe857e0247eC121f86a3Aa,1102,1102,1101,1103,0,1103,34913.548727139925,1,3,35
0x12d708ED347002903034a980cd4835A36e5Fc965,10,0,0,10,0,10,-187.21885509772824,1,1,36
0x0198B185b042a7d0EC90703B6Ac8332EeE4d2029,0,10,0,10,0,10,-187.21885509772824,1,1,36
0xFcC34C4810635dB1A8A644323735da19b58A90Cd,433,433,433,433,0,433,15512.549916457083,1,1,33
0x65Eaf1a8015363995928B42A92af77255e2BDE63,5,5,5,5,0,5,136.37264368150525,1,1,13
0x39879ca5E4716dB39533475BA306C5FD274B4b71,3,3,3,3,0,3,613.1688344819328,1,1,24
0xBFEEc3ca23dB59618CA13840A6453b0377FF7b48,1,1,1,1,0,1,59.84360846516106,1,1,24
0x1150BB2d83be5f0C605940BBa03329801BE13269,448,448,448,448,0,448,13881.403529120813,1,1,33
0xa6aD0b6FFC83F80340E2EcDceB7d399314984b0a,8,8,8,8,0,8,79.53424647022288,1,1,14
0x6759e3C6dE84BB643427F74DEb02A15Cac9e8351,1097,1097,1096,1098,0,1098,33258.27701353714,1,3,35
0x93634912069552f7cd39e771224f6724a2E5271b,443,443,443,443,0,443,16076.812745685735,1,1,33
0xF4C3a6CA3d71fb34AF2721590D54f6b3d1ae47Bb,1350,1348,1344,1354,0,1354,22910.03016348765,1,6,37
0x6CE2BdCcE7b264CeEDD4562fdCfdC800dEBEDc9b,1013,1013,1012,1014,0,1014,29235.992120070983,1,3,35
0xC4c4946219E60454DdB02d7456ff9b13acEc347c,6,6,6,6,0,6,245.67538123486443,1,1,24
0x9C1a43C9D43Faa96F66Fd51b2da1F3033f2b6Bdc,4,4,4,4,0,4,165.00205035764378,1,1,24
0x2450ca01d201a09F088Ca4dd4ce037c305Cdb899,5,5,5,5,0,5,438.7152710469704,1,1,24
0xDc8DcA2012B048B1451DAC6CF651298b0fe16246,3,3,3,3,0,3,171.82922996291714,1,1,24
0x1DA07bA510F701b6AC3DA42903f9572D784E2d1F,1,1,1,1,0,1,56.46890547069471,1,1,24
0xEC02f2B325dA6a50a34FDc697164d2F75a3f7F5D,435,435,435,435,0,435,8418.667690374123,1,1,33
0x20360C2E04afe0DCC526B1F6936246fce5A246ac,1656,1651,1649,1658,0,1658,27420.4964523306,1,4,37
0x101BCBb27D6D7F7E1b20001D095cf4e9157F5e86,6,6,6,6,0,6,14.275745751181429,1,1,13
0xb5c2D8D414Ef99b34303496cFA667fC15E71b71A,1603,1607,1596,1614,0,1614,27603.839858571668,1,5,37
0xff262A0ccfC22043Cf8CD781Af3bcB9e8c5934Ab,2,2,2,2,0,2,182.93277183830259,1,1,24
0x939DCE8c1ce49179261fa072598a1aCcc53571cF,2,2,2,2,0,2,2239.7883232135555,1,1,13
0xB287Cb907fE97fB4116877a924B3dfd981b5ad7D,1684,1682,1679,1687,0,1687,30219.726936577583,1,6,37
0x62dF611E7076A1E1C0ea2E147FE518E03725e2dd,3,3,3,3,0,3,58.545933197503786,1,1,24
0x9B568d160eBC9a73D32e88D1d2A9eE0570ad5C9E,1527,1529,1520,1536,0,1536,24194.954306157346,1,6,37
0x0ddC246Fa4087D31039ecfd3BB36EFe4D2356Ed8,1,1,1,1,0,1,55.34181589073304,1,1,24
0x1C300464C84e2c2Dc4b0b10e7434f73D79FaC840,438,438,438,438,0,438,15289.730888645712,1,1,33
0xb4a1ED3C3EF0fd04C60eaE113f02A8823C835986,1,1,1,1,0,1,16.645672268883605,1,1,24
0x115D1cb19a1e1cB51BEcb96650A1de2a46b32F16,1,1,1,1,0,1,0.6442504672164296,1,1,24
0xF29945a674fbc7498FC85125886aB289Dd336d6E,426,426,426,426,0,426,14985.830022555261,1,1,33
0x5826EdD5ba51e5960121218014406B309a56897e,5,5,5,5,0,5,148.16503742850537,1,1,24
0x7117791fEa7f8da5b10C41A8B3D1C433401C74b7,1440,1441,1432,1449,0,1449,20991.262990394407,1,6,37
0xa8EED2874425245f26C8DD5077654A24c04eCf73,1611,1612,1605,1618,0,1618,26497.410022126685,1,5,37
0xe198171Ab673697CAe1891490E78341befB792bA,874,874,872,876,0,876,13487.637287264282,1,4,37
0x7d3B97857B3200694dc161729605af6880Db9cD5,872,871,871,872,0,872,26977.62343596746,1,2,35
0x9F215638038887beb7A56907F007DD1427801d85,5,5,5,5,0,5,288.9057421083769,1,1,24
0xf91B7E4b4278904cDb4d98923B185B276350A2d0,3,3,3,3,0,3,110.58624658579781,1,1,24
0xC011448425276ff3b4385C3351c5c33948a435be,2,2,2,2,0,2,188.32335533863233,1,1,24
0x5ce4c75498bD03169cd0AcFb5EfB6e02355E5089,4,4,4,4,0,4,401.42850319519556,1,1,24
0x6A9A1c8fEd4EC1d216212ADa70124762FfA303d6,2,2,2,2,0,2,51.6079927159036,1,1,24
0x4Ae1CA1e5b695d9240f197f59e9dFCBF5Bf7686F,3,3,3,3,0,3,127.13259146799867,1,1,24
0x075bd59cFB5aE6b13dd4072e55fCb4C8E186504c,439,439,439,439,0,439,14395.475641548159,1,1,33
0x2BaC8588694c8A5880C1C6fc7b74d90A70a9Da8A,0,379,0,379,5,374,63713.214033547316,1,1,32
0x9E75c9a75b0C45B01FAa24C77Df5588Ecec20d04,63,4,4,63,3,60,10957.211295876788,1,2,32
0x892640bafab1FbDbA6Ad38797A7fa92bc58a6DC3,0,59,0,59,3,56,10206.831134766753,1,1,32
0xEb6f3dC871aD08b74F455e9cC23A5a5a9a49f741,2,2,2,2,0,2,104.76858796429292,1,1,24
0x53001025029FE2c04c80b1f7B2D866C8A4414b61,8,8,8,8,0,8,330.8294721495733,1,1,24
0x12b967bba40E3220e9697B5fdBb75BA32626E1FC,4,4,4,4,4,0,-28.189352512904563,1,1,
0x9A55Dc9CcDD9a049FD53494dC2C4Ee868b3DBfC1,424,424,424,424,0,424,16799.77750660714,1,1,33
0x3f164D991502E930043292FaC5E62E313018125a,714,714,714,714,0,714,4221.511483088145,1,1,38
0xe37B43F0E9CD5ca7bAc00C5c9fc680EA8f0C7B18,6,6,6,6,0,6,150.7245299606364,1,1,24
0x8c9BcA75fDE3B9EfE7acAFB92E1Bfb56B3545a97,417,417,417,417,0,417,12292.33620206191,1,1,33
0x18a85f755F7508f9CEe4698003a8F5D1e231AB22,437,437,437,437,0,437,16867.026241615717,1,1,33
0xB06c901509ee27937572382463A3Ed59efCfF595,835,837,833,839,0,839,13757.853642274562,1,5,37
0x91343fEA7bD7dE7A0176Bf4D4DA7B7b7D5E421c5,167,167,167,167,0,167,4375.929001710659,2,1,1
0x00000000079A2BF7701D039fAa681954B428Ac43,167,167,167,167,167,0,1185.4712525438783,1,1,
0x08fEB93Ad66208808549bB5EfB97F8fbCc9ea6D0,1,1,1,1,1,0,-7.7408845864741505,1,1,
0x20ea873aEfBE9D416f1a96a9214342225067BFa2,13,13,13,13,0,13,-368.99521474381606,1,1,34
0x12202D7A63e9Ae04E934a59407c787FF72CdB444,5,5,5,5,0,5,93.10970596059849,1,1,24
0xf2873B90cfbAcF0E7Dc24aF4f7FF0C84E43208fE,1,1,1,1,0,1,24.181835777528658,1,1,24
0x52E5Ed702b08967134d4e04644B0ff8a18a92881,9,9,9,9,0,9,24.70823355204089,1,1,34
0x96dE0674BA0cbc436b7C07DC7F2ADe999c29F1C2,8,8,8,8,0,8,20.104931353961746,1,1,34
0x1A5CCE39c514857460AC51FE9E2dCD9Ab3ec9B36,395,395,395,395,0,395,12205.610492212745,1,1,33
0x0B6EE47F0344A1bB925041ED9D74C473459dBCD0,3,3,3,3,0,3,9.697070640561924,1,1,13
0xf810B3DAebA8FCe30F4A812585e1D159636FaD4A,3,3,3,3,0,3,24.67872455876573,1,1,9
0x74d9B92Ad823526118D22F4736D6e83e65Da30E6,4,4,4,4,0,4,284.8509486354495,1,1,24
0x5e334032Fca55814dDb77379D8f99c6eb30dEa6a,98,98,98,98,0,98,2122.6672798403333,1,1,39
0x7777772709517304d481AB92081069a1cB163aF7,742,742,742,742,0,742,7633.117187620461,1,1,40
0xCEB6618bA2A4402E5e8e1dbcD3BDC70c772F6C7e,48,42,13,77,0,77,7179.926884914854,1,3,41
0x7aBd0419cDd4983191a6d22b1A4CBF56eE06E4D7,59,59,23,95,0,95,7946.452570712179,1,5,41
0x6B8B20166e61B46e9E73E217568b6a88974c6c7A,506,0,0,506,0,506,43307.142664694766,2,4,20
0x1925933ECa71Cb7854457127000a7bd854C31f90,452,452,452,452,0,452,2173.8439997551336,1,1,42
0x01D62809CABDD3713009937A85981d85A26d92Fb,3,3,3,3,0,3,107.31176381383779,1,1,24
0xB38152F7b0CCa8DfD30998e0749DD3e63B9b2273,2,2,2,2,0,2,76.50518544693912,1,1,24
0x2BED53e8400085dDfAB73EC096D796C5c924a605,1,1,1,1,0,1,31.703468351513713,1,1,13
0x8fB9bE21146dbd3ff2dCE3Fc8519c01bB904954F,4,4,4,4,0,4,297.64727284110575,1,1,24
0xA81a62d0f1CAa06d14765897082Ed5FD7C3245E7,536,536,536,536,0,536,988.1131127568584,1,1,43
0x82635CDA552f5AEDD56217b713341d02583b29D4,2,2,2,2,0,2,1.3742768859865817,1,1,11
0x3E283183F5F173b2255679f289A4E2025eA71b65,24,24,24,24,0,24,875.4977506806108,1,1,44
0xC8be454F5aeE51313A8D4949C3778aB97492F3be,200,200,200,200,0,200,1052.7188062631424,1,1,44
0x4fb8a9C9f6Ef13a987C448216C62C36d671b69D1,2,2,2,2,0,2,-24.747283543640954,1,1,24
0x74ee77ae4F0ee77f9Bc9dFd0a71d4e6935C06e3C,3,3,3,3,0,3,75.2094129128527,1,1,24
0x6bafea05f214BC2FE608af6ebd35E7115D097192,2,2,2,2,0,2,135.0282128696078,1,1,24
0xaD013b266A305fb11e7d64AdaABC6e27E2Ec053b,1,1,1,1,0,1,12.09545619303991,1,1,7
0xD73Ae6E4D56a42102ab5c28bDB1031332917e065,4,4,4,4,0,4,77.48745653384923,1,1,24
0xa4B2CB64EE7113aD8C1BDD787Fec4a973432ac99,2,2,2,2,0,2,6.819504727887647,1,1,11
0x2748495649157335e35028D8801Ef164720eD7eC,3,3,3,3,0,3,24.629227282106285,1,1,13
0x580075b405739Cd4b93F8ffAdf4e955d117C6B2a,4,4,4,4,0,4,65.71902403697732,1,1,24
